(1.2783e-17,-3.00089e-19)	 	(1.2783e-17,3.00089e-19)
(2.81231e-17,9.00837e-18)	 	(2.81231e-17,-9.00837e-18)
(0.0151052,0.261767)	 	(0.0151052,-0.261767)
(9.56401e-17,-2.60509e-17)	 	(9.56401e-17,2.60509e-17)
(3.30774e-17,-7.02317e-18)	 	(3.30774e-17,7.02317e-18)
(-1.78318e-17,8.88805e-20)	 	(-1.78318e-17,-8.88805e-20)
(-0.206281,-0.161859)	 	(-0.206281,0.161859)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.216927,0.00760421)	 	(0.216927,-0.00760421)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.11273,0.162095)	 	(-0.11273,-0.162095)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.165548,-0.310039)	 	(-0.165548,0.310039)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.255218,0.153008)	 	(0.255218,-0.153008)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.0980346,-0.351372)	 	(-0.0980346,0.351372)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.232495,0.281103)	 	(0.232495,-0.281103)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.0201032,-0.296891)	 	(0.0201032,0.296891)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0.339708,0.0429564)	 	(0.339708,-0.0429564)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.273556,-1.40157e-17)	 	(-0.273556,1.40157e-17)
(-4.96746e-17,4.05904e-17)	 	(-4.96746e-17,-4.05904e-17)
(3.80932e-17,-2.76836e-17)	 	(3.80932e-17,2.76836e-17)
(7.34401e-17,-4.18953e-17)	 	(7.34401e-17,4.18953e-17)
(-0.202236,-0.244786)	 	(-0.202236,0.244786)
(7.50536e-17,1.42041e-17)	 	(7.50536e-17,-1.42041e-17)
(4.19891e-17,-4.63007e-18)	 	(4.19891e-17,4.63007e-18)
(-3.43279e-17,2.99389e-18)	 	(-3.43279e-17,-2.99389e-18)
(0.120344,-0.201362)	 	(0.120344,0.201362)
(-6.09526e-17,3.16863e-17)	 	(-6.09526e-17,-3.16863e-17)
(-5.25109e-17,9.11953e-18)	 	(-5.25109e-17,-9.11953e-18)
(3.06776e-17,-1.52909e-19)	 	(3.06776e-17,1.52909e-19)
(-0.0861189,0.218204)	 	(-0.0861189,-0.218204)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.317333,-0.0108893)	 	(-0.317333,0.0108893)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.166899,-0.216745)	 	(-0.166899,0.216745)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.241294,0.242949)	 	(0.241294,-0.242949)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.138246,0.186611)	 	(-0.138246,-0.186611)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.309212,0.0502364)	 	(0.309212,-0.0502364)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.228455,0.214345)	 	(0.228455,-0.214345)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.0635093,-0.223388)	 	(0.0635093,0.223388)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-0.268389,0.0452831)	 	(-0.268389,-0.0452831)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.246264,7.20689e-17)	 	(0.246264,-7.20689e-17)
(2.48522e-17,5.77855e-17)	 	(2.48522e-17,-5.77855e-17)
(-6.46733e-17,-4.51368e-17)	 	(-6.46733e-17,4.51368e-17)
(-2.66006e-17,-6.08496e-17)	 	(-2.66006e-17,6.08496e-17)
(-0.00718084,-0.276987)	 	(-0.00718084,0.276987)
(-1.29414e-16,2.45501e-17)	 	(-1.29414e-16,-2.45501e-17)
(2.40582e-17,-7.52318e-18)	 	(2.40582e-17,7.52318e-18)
(-3.36212e-17,8.47065e-18)	 	(-3.36212e-17,-8.47065e-18)
(-0.238933,-0.23328)	 	(-0.238933,0.23328)
(-4.50371e-17,3.71922e-17)	 	(-4.50371e-17,-3.71922e-17)
(-6.9245e-17,1.10298e-17)	 	(-6.9245e-17,-1.10298e-17)
(4.16163e-17,-2.07432e-19)	 	(4.16163e-17,2.07432e-19)
(0.231099,0.241043)	 	(0.231099,-0.241043)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.276911,0.00969839)	 	(0.276911,-0.00969839)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.00223824,-0.246253)	 	(0.00223824,0.246253)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.0477212,0.267966)	 	(-0.0477212,-0.267966)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.263417,0.220606)	 	(0.263417,-0.220606)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.23712,0.0520381)	 	(-0.23712,-0.0520381)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.0541912,0.236637)	 	(-0.0541912,-0.236637)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.218203,-0.265411)	 	(-0.218203,0.265411)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0.233293,-0.139124)	 	(0.233293,0.139124)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.270778,2.61842e-16)	 	(0.270778,-2.61842e-16)
(3.49339e-16,-3.09124e-17)	 	(3.49339e-16,3.09124e-17)
(-1.39898e-16,4.96866e-17)	 	(-1.39898e-16,-4.96866e-17)
(9.63036e-17,6.46787e-17)	 	(9.63036e-17,-6.46787e-17)
(0.244306,-0.151798)	 	(0.244306,0.151798)
(2.37556e-16,1.84176e-17)	 	(2.37556e-16,-1.84176e-17)
(1.30262e-16,8.5227e-18)	 	(1.30262e-16,-8.5227e-18)
(1.92429e-18,-2.446e-17)	 	(1.92429e-18,2.446e-17)
(-0.319495,-0.00578808)	 	(-0.319495,0.00578808)
(-7.55879e-17,-2.14767e-17)	 	(-7.55879e-17,2.14767e-17)
(8.34777e-17,-8.02615e-18)	 	(8.34777e-17,8.02615e-18)
(-5.6322e-17,2.80731e-19)	 	(-5.6322e-17,-2.80731e-19)
(0.274188,-0.164109)	 	(0.274188,0.164109)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.287452,-0.00999152)	 	(-0.287452,0.00999152)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.234822,0.134831)	 	(-0.234822,-0.134831)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.271589,-0.00448434)	 	(-0.271589,0.00448434)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.236517,0.145056)	 	(-0.236517,-0.145056)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.256845,0.158456)	 	(-0.256845,-0.158456)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.301641,0.0095219)	 	(0.301641,-0.0095219)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.277339,0.00802338)	 	(0.277339,-0.00802338)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0.233997,-0.139303)	 	(0.233997,0.139303)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.27073,-1.4939e-16)	 	(-0.27073,1.4939e-16)
(-1.13914e-15,-7.93119e-17)	 	(-1.13914e-15,7.93119e-17)
(-1.82344e-16,6.03084e-17)	 	(-1.82344e-16,-6.03084e-17)
(-4.49376e-16,6.70762e-17)	 	(-4.49376e-16,-6.70762e-17)
(0.244428,-0.151903)	 	(0.244428,0.151903)
(-5.32667e-16,1.55817e-16)	 	(-5.32667e-16,-1.55817e-16)
(3.92303e-16,1.94442e-17)	 	(3.92303e-16,-1.94442e-17)
(1.71259e-17,-9.48452e-17)	 	(1.71259e-17,9.48452e-17)
(0.318641,0.00603001)	 	(0.318641,-0.00603001)
(-3.54124e-16,-2.09222e-17)	 	(-3.54124e-16,2.09222e-17)
(2.47508e-16,-1.37092e-17)	 	(2.47508e-16,1.37092e-17)
(-1.78767e-16,8.91045e-19)	 	(-1.78767e-16,-8.91045e-19)
(0.273158,-0.164174)	 	(0.273158,0.164174)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.28762,0.00972626)	 	(0.28762,-0.00972626)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.234642,0.135049)	 	(-0.234642,-0.135049)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.272293,0.00400913)	 	(0.272293,-0.00400913)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.236996,0.145207)	 	(-0.236996,-0.145207)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.256467,0.158524)	 	(-0.256467,-0.158524)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.301356,-0.00945916)	 	(-0.301356,0.00945916)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.277838,-0.00762955)	 	(-0.277838,0.00762955)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-3.58053e-17,5.91209e-17)	 	(-3.58053e-17,-5.91209e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.94309e-17,-1.10768e-18)	 	(3.94309e-17,1.10768e-18)
(0.468699,-0.25379)	 	(0.468699,0.25379)
(-0.237338,-0.268027)	 	(-0.237338,0.268027)
(0.100098,-0.278124)	 	(0.100098,0.278124)
(-1.1741e-17,1.13431e-16)	 	(-1.1741e-17,-1.13431e-16)
(0.160309,0.346671)	 	(0.160309,-0.346671)
(0.0842679,0.00429519)	 	(0.0842679,-0.00429519)
(0.303364,0.11428)	 	(0.303364,-0.11428)
(-8.81042e-17,-1.59849e-17)	 	(-8.81042e-17,1.59849e-17)
(0.0280796,-0.0660601)	 	(0.0280796,0.0660601)
(-0.241259,0.341332)	 	(-0.241259,-0.341332)
(0.0490415,0.244971)	 	(0.0490415,-0.244971)
(-8.6541e-17,7.48905e-17)	 	(-8.6541e-17,-7.48905e-17)
(-3.6062e-17,-6.85109e-17)	 	(-3.6062e-17,6.85109e-17)
(2.06281e-17,1.37083e-17)	 	(2.06281e-17,-1.37083e-17)
(-4.76178e-17,-3.53965e-17)	 	(-4.76178e-17,3.53965e-17)
(-5.53138e-17,3.93137e-17)	 	(-5.53138e-17,-3.93137e-17)
(-8.47663e-18,-2.92286e-18)	 	(-8.47663e-18,2.92286e-18)
(-2.98943e-18,-2.31905e-18)	 	(-2.98943e-18,2.31905e-18)
(8.67758e-20,2.37108e-20)	 	(8.67758e-20,-2.37108e-20)
(9.53377e-17,-9.38641e-17)	 	(9.53377e-17,9.38641e-17)
(8.11788e-52,7.53627e-52)	 	(8.11788e-52,-7.53627e-52)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(5.92073e-17,2.88643e-17)	 	(5.92073e-17,-2.88643e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.61941e-17,-7.14497e-18)	 	(1.61941e-17,7.14497e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.18849e-17,-5.91984e-17)	 	(-3.18849e-17,5.91984e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(5.57187e-17,8.12368e-17)	 	(5.57187e-17,-8.12368e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.63379e-17,-8.09685e-17)	 	(1.63379e-17,8.09685e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-1.80555e-17,-1.41862e-16)	 	(-1.80555e-17,1.41862e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-4.8364e-17,9.42693e-17)	 	(-4.8364e-17,-9.42693e-17)
(0.150327,-0.0335703)	 	(0.150327,0.0335703)
(0.238097,0.441162)	 	(0.238097,-0.441162)
(0.476915,0.382415)	 	(0.476915,-0.382415)
(-7.87925e-17,-1.08169e-16)	 	(-7.87925e-17,1.08169e-16)
(-0.13506,0.218974)	 	(-0.13506,-0.218974)
(-0.0971141,-0.00418832)	 	(-0.0971141,0.00418832)
(0.428604,-0.0230105)	 	(0.428604,0.0230105)
(9.71978e-17,-1.10391e-16)	 	(9.71978e-17,1.10391e-16)
(0.0939727,0.0992081)	 	(0.0939727,-0.0992081)
(0.12785,-0.190253)	 	(0.12785,0.190253)
(0.0964028,0.10437)	 	(0.0964028,-0.10437)
(-5.28696e-18,-1.96742e-16)	 	(-5.28696e-18,1.96742e-16)
(6.58599e-17,-9.2623e-18)	 	(6.58599e-17,9.2623e-18)
(5.05896e-17,3.8584e-18)	 	(5.05896e-17,-3.8584e-18)
(2.14461e-17,8.16337e-17)	 	(2.14461e-17,-8.16337e-17)
(9.34638e-17,4.49551e-18)	 	(9.34638e-17,-4.49551e-18)
(6.06253e-18,-4.63943e-18)	 	(6.06253e-18,4.63943e-18)
(3.94082e-19,-1.36524e-18)	 	(3.94082e-19,1.36524e-18)
(1.5513e-20,6.84453e-21)	 	(1.5513e-20,-6.84453e-21)
(2.4729e-17,2.09665e-16)	 	(2.4729e-17,-2.09665e-16)
(-1.26482e-53,-7.40232e-53)	 	(-1.26482e-53,7.40232e-53)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-7.34071e-18,-1.01733e-16)	 	(-7.34071e-18,1.01733e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.24568e-19,7.12315e-17)	 	(-5.24568e-19,-7.12315e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.58584e-18,1.94738e-16)	 	(-1.58584e-18,-1.94738e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.23981e-16,3.65192e-17)	 	(-1.23981e-16,-3.65192e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.42542e-17,5.87563e-17)	 	(4.42542e-17,-5.87563e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(2.92067e-17,7.32824e-17)	 	(2.92067e-17,-7.32824e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-8.99543e-18,-9.97552e-17)	 	(-8.99543e-18,9.97552e-17)
(0.0786362,-0.103954)	 	(0.0786362,0.103954)
(-0.0414715,-0.439971)	 	(-0.0414715,0.439971)
(0.407053,0.505606)	 	(0.407053,-0.505606)
(6.7216e-17,-9.75464e-18)	 	(6.7216e-17,9.75464e-18)
(-0.0400261,-0.480108)	 	(-0.0400261,0.480108)
(0.0506956,-0.137912)	 	(0.0506956,0.137912)
(0.0566193,-0.14227)	 	(0.0566193,0.14227)
(8.5834e-18,1.37146e-16)	 	(8.5834e-18,-1.37146e-16)
(-0.266824,-0.0706774)	 	(-0.266824,0.0706774)
(-0.108973,0.0160412)	 	(-0.108973,-0.0160412)
(-0.00481603,-0.029974)	 	(-0.00481603,0.029974)
(-3.92993e-18,7.80644e-17)	 	(-3.92993e-18,-7.80644e-17)
(-2.06348e-17,-1.91378e-17)	 	(-2.06348e-17,1.91378e-17)
(-9.37724e-18,-2.17082e-17)	 	(-9.37724e-18,2.17082e-17)
(-6.78284e-18,1.38822e-17)	 	(-6.78284e-18,-1.38822e-17)
(-2.88528e-17,7.71876e-18)	 	(-2.88528e-17,-7.71876e-18)
(-3.86409e-18,-7.95688e-19)	 	(-3.86409e-18,7.95688e-19)
(5.77978e-19,-1.56541e-18)	 	(5.77978e-19,1.56541e-18)
(-3.33446e-20,1.69284e-20)	 	(-3.33446e-20,-1.69284e-20)
(2.52612e-17,-2.92107e-17)	 	(2.52612e-17,2.92107e-17)
(1.08538e-52,-2.20908e-52)	 	(1.08538e-52,2.20908e-52)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.14704e-17,1.50111e-16)	 	(2.14704e-17,-1.50111e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-8.95398e-17,-1.02211e-16)	 	(-8.95398e-17,1.02211e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-6.42388e-17,-6.34587e-17)	 	(-6.42388e-17,6.34587e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.00607e-17,-1.05128e-16)	 	(-2.00607e-17,1.05128e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(6.97863e-17,-1.28126e-17)	 	(6.97863e-17,1.28126e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(4.35866e-17,4.31511e-17)	 	(4.35866e-17,-4.31511e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-9.11054e-18,-6.13691e-17)	 	(-9.11054e-18,6.13691e-17)
(0.00554182,-0.212102)	 	(0.00554182,0.212102)
(-0.0822018,0.0547914)	 	(-0.0822018,-0.0547914)
(0.226819,0.116221)	 	(0.226819,-0.116221)
(4.27586e-17,-3.95797e-17)	 	(4.27586e-17,3.95797e-17)
(0.0778824,-0.395817)	 	(0.0778824,0.395817)
(-0.00441404,-0.229279)	 	(-0.00441404,0.229279)
(-0.0561638,-0.0673703)	 	(-0.0561638,0.0673703)
(2.28744e-17,9.6316e-17)	 	(2.28744e-17,-9.6316e-17)
(-0.612895,-0.173005)	 	(-0.612895,0.173005)
(-0.167337,0.241088)	 	(-0.167337,-0.241088)
(0.403563,0.0518728)	 	(0.403563,-0.0518728)
(-7.40614e-18,1.01499e-16)	 	(-7.40614e-18,-1.01499e-16)
(7.86359e-17,3.26063e-19)	 	(7.86359e-17,-3.26063e-19)
(-4.30903e-17,2.73513e-17)	 	(-4.30903e-17,-2.73513e-17)
(7.32858e-17,-1.9383e-17)	 	(7.32858e-17,1.9383e-17)
(-1.3252e-17,2.78484e-17)	 	(-1.3252e-17,-2.78484e-17)
(-2.87306e-17,-3.24856e-17)	 	(-2.87306e-17,3.24856e-17)
(8.12916e-17,-6.04744e-17)	 	(8.12916e-17,6.04744e-17)
(-6.37202e-18,6.43507e-19)	 	(-6.37202e-18,-6.43507e-19)
(2.26315e-17,-7.914e-17)	 	(2.26315e-17,7.914e-17)
(1.98167e-49,-1.25243e-49)	 	(1.98167e-49,1.25243e-49)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-4.77525e-18,4.81511e-17)	 	(-4.77525e-18,-4.81511e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-4.36848e-17,-2.86312e-17)	 	(-4.36848e-17,2.86312e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.15354e-17,1.49111e-17)	 	(-5.15354e-17,-1.49111e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.16914e-17,-8.15777e-17)	 	(-1.16914e-17,8.15777e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.89027e-17,-3.63478e-17)	 	(2.89027e-17,3.63478e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-4.97786e-18,-3.34317e-18)	 	(-4.97786e-18,3.34317e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.47562e-19,4.88682e-21)	 	(4.47562e-19,-4.88682e-21)
(-1.52689e-16,-2.52195e-16)	 	(-1.52689e-16,2.52195e-16)
(1.06368e-16,-1.64699e-16)	 	(1.06368e-16,1.64699e-16)
(-1.80139e-16,1.71561e-18)	 	(-1.80139e-16,-1.71561e-18)
(-3.00779e-18,8.26588e-20)	 	(-3.00779e-18,-8.26588e-20)
(1.02937e-17,-2.74498e-17)	 	(1.02937e-17,2.74498e-17)
(-8.47511e-16,-3.6714e-16)	 	(-8.47511e-16,3.6714e-16)
(7.54868e-17,-4.80371e-17)	 	(7.54868e-17,4.80371e-17)
(-4.93887e-18,-6.69409e-18)	 	(-4.93887e-18,6.69409e-18)
(7.8918e-17,1.99011e-16)	 	(7.8918e-17,-1.99011e-16)
(-2.23029e-16,1.74992e-16)	 	(-2.23029e-16,-1.74992e-16)
(0.115295,0.00479765)	 	(0.115295,-0.00479765)
(1.13186e-18,2.64447e-18)	 	(1.13186e-18,-2.64447e-18)
(-0.0608,-0.743082)	 	(-0.0608,0.743082)
(0.511532,-0.105236)	 	(0.511532,0.105236)
(0.0236227,-0.304872)	 	(0.0236227,0.304872)
(-2.40462e-20,-1.72978e-18)	 	(-2.40462e-20,1.72978e-18)
(0.165371,0.0661183)	 	(0.165371,-0.0661183)
(0.0551802,0.122313)	 	(0.0551802,-0.122313)
(-0.0334118,0.11718)	 	(-0.0334118,-0.11718)
(-1.25298e-18,5.24584e-19)	 	(-1.25298e-18,-5.24584e-19)
(-2.85472e-17,-3.33649e-17)	 	(-2.85472e-17,3.33649e-17)
(-5.04352e-17,5.22703e-17)	 	(-5.04352e-17,-5.22703e-17)
(-2.61052e-17,-4.11091e-17)	 	(-2.61052e-17,4.11091e-17)
(-2.52059e-18,-3.63462e-18)	 	(-2.52059e-18,3.63462e-18)
(4.56396e-18,1.24034e-17)	 	(4.56396e-18,-1.24034e-17)
(1.83972e-19,8.05648e-20)	 	(1.83972e-19,-8.05648e-20)
(3.09764e-50,-4.08688e-50)	 	(3.09764e-50,4.08688e-50)
(1.23937e-18,2.3364e-18)	 	(1.23937e-18,-2.3364e-18)
(-4.27132e-99,-4.15936e-99)	 	(-4.27132e-99,4.15936e-99)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.33159e-18,1.16395e-18)	 	(3.33159e-18,-1.16395e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.89981e-18,1.27903e-18)	 	(1.89981e-18,-1.27903e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.99207e-18,-6.73235e-19)	 	(-1.99207e-18,6.73235e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(5.20463e-19,-1.12974e-19)	 	(5.20463e-19,1.12974e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.78606e-20,2.8358e-20)	 	(-2.78606e-20,-2.8358e-20)
(-4.66174e-17,-7.39449e-17)	 	(-4.66174e-17,7.39449e-17)
(-4.42062e-17,-4.01875e-17)	 	(-4.42062e-17,4.01875e-17)
(-7.47487e-17,-2.2505e-17)	 	(-7.47487e-17,2.2505e-17)
(1.79838e-19,-1.97686e-19)	 	(1.79838e-19,1.97686e-19)
(-3.215e-17,-2.41125e-17)	 	(-3.215e-17,2.41125e-17)
(-1.63965e-16,-0)	 	(-1.63965e-16,0)
(6.26924e-17,-4.58137e-17)	 	(6.26924e-17,4.58137e-17)
(7.32632e-19,9.5773e-20)	 	(7.32632e-19,-9.5773e-20)
(-3.57668e-17,-1.75217e-16)	 	(-3.57668e-17,1.75217e-16)
(-1.6075e-18,7.19355e-17)	 	(-1.6075e-18,-7.19355e-17)
(-0.00740368,0.00708741)	 	(-0.00740368,-0.00708741)
(-2.39e-19,-9.02913e-20)	 	(-2.39e-19,9.02913e-20)
(-0.0204012,-0.0734874)	 	(-0.0204012,0.0734874)
(0.110594,-0.0725283)	 	(0.110594,0.0725283)
(-0.0317948,0.107176)	 	(-0.0317948,-0.107176)
(1.12243e-19,1.04929e-19)	 	(1.12243e-19,-1.04929e-19)
(0.670593,-0.0473302)	 	(0.670593,0.0473302)
(0.224887,0.591244)	 	(0.224887,-0.591244)
(0.190942,0.274867)	 	(0.190942,-0.274867)
(4.35307e-20,-1.1252e-19)	 	(4.35307e-20,1.1252e-19)
(-2.07163e-16,-1.35749e-16)	 	(-2.07163e-16,1.35749e-16)
(-2.04672e-17,1.45018e-16)	 	(-2.04672e-17,-1.45018e-16)
(2.3001e-16,2.61348e-16)	 	(2.3001e-16,-2.61348e-16)
(3.87879e-19,6.23112e-20)	 	(3.87879e-19,-6.23112e-20)
(1.74627e-17,-7.59633e-17)	 	(1.74627e-17,7.59633e-17)
(-1.66092e-18,-3.01902e-18)	 	(-1.66092e-18,3.01902e-18)
(7.95224e-48,6.05347e-48)	 	(7.95224e-48,-6.05347e-48)
(-2.25891e-19,-6.44459e-20)	 	(-2.25891e-19,6.44459e-20)
(1.12434e-96,-4.56208e-97)	 	(1.12434e-96,4.56208e-97)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.79592e-19,1.4169e-19)	 	(-2.79592e-19,-1.4169e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.98834e-19,4.29258e-20)	 	(-1.98834e-19,-4.29258e-20)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.65722e-19,-8.61206e-20)	 	(1.65722e-19,8.61206e-20)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(3.86165e-34,4.73551e-33)	 	(3.86165e-34,-4.73551e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.17964e-34,-2.79765e-34)	 	(-2.17964e-34,2.79765e-34)
(-8.1573e-32,1.87693e-31)	 	(-8.1573e-32,-1.87693e-31)
(-2.11486e-32,-1.10275e-31)	 	(-2.11486e-32,1.10275e-31)
(-1.55593e-31,1.50872e-31)	 	(-1.55593e-31,-1.50872e-31)
(1.53638e-33,1.8231e-33)	 	(1.53638e-33,-1.8231e-33)
(5.28714e-32,8.30836e-32)	 	(5.28714e-32,-8.30836e-32)
(-4.4412e-31,6.94881e-31)	 	(-4.4412e-31,-6.94881e-31)
